DATE,TXS,FEE_PAYERS,DEX
2023-05-10,371,4,Step Finance
2023-04-05,3,1,Mango Markets
2023-04-05,1005,4,Step Finance
2023-04-05,146,49,Serum
2023-04-05,1884,25,Aldrin
2023-04-05,26164,1366,Raydium
2023-04-05,13,8,Mercurial
2023-04-05,1190715,7938,Jupiter Aggregator
2023-04-05,435,7,Saber
2023-04-05,84110,1,GooseFX
2023-04-05,8807,5847,Stepn
2023-04-05,1717,5,Lifinity
2023-04-05,14470,849,Orca
2023-04-05,1978841,169,Openbook
2022-11-11,77657,3,GooseFX
2022-11-11,1651217,1066,Serum
2022-11-11,506130,10274,Jupiter Aggregator
2022-11-11,3255,54,Saber
2022-11-11,19914,13546,Stepn
2022-11-11,73787,1957,Raydium
2022-11-11,53,30,Mercurial
2022-11-11,2,1,Crema
2022-11-11,488,6,Step Finance
2022-11-11,6943,80,Aldrin
2022-11-11,201,23,Mango Markets
2022-11-11,1,1,Invariant
2022-11-11,6484,12,Lifinity
2022-11-11,21538,1385,Orca
2023-07-28T00:00:00.000Z,13795,1165,Raydium
2023-07-28T00:00:00.000Z,284974,104,Openbook
2023-07-28T00:00:00.000Z,15,2,Step Finance
2023-07-28T00:00:00.000Z,61,26,Serum
2023-07-28T00:00:00.000Z,1139113,6509,Jupiter Aggregator
2023-07-28T00:00:00.000Z,645,5,Lifinity
2023-07-28T00:00:00.000Z,5301,3501,Stepn
2023-07-28T00:00:00.000Z,131,1,Aldrin
2023-07-28T00:00:00.000Z,5,2,Invariant
2023-07-28T00:00:00.000Z,3,2,Mercurial
2023-07-28T00:00:00.000Z,116,9,Saber
2023-07-28T00:00:00.000Z,55283,993,Orca
2023-07-28T00:00:00.000Z,1,1,Cykura
2023-06-02T00:00:00.000Z,2,1,Mango Markets
2023-06-02T00:00:00.000Z,1,1,Mercurial
2023-06-02T00:00:00.000Z,399,4,Lifinity
2023-06-02T00:00:00.000Z,48346,991,Orca
2023-06-02T00:00:00.000Z,6385,4326,Stepn
2023-06-02T00:00:00.000Z,692,14,Aldrin
2023-06-02T00:00:00.000Z,3158,5,Step Finance
2023-06-02T00:00:00.000Z,57,25,Serum
2023-06-02T00:00:00.000Z,230,1,GooseFX
2023-06-02T00:00:00.000Z,86,8,Saber
2023-06-02T00:00:00.000Z,1339529,107,Openbook
2023-06-02T00:00:00.000Z,87823,1747,Raydium
2023-06-02T00:00:00.000Z,897382,7932,Jupiter Aggregator
2023-06-12T00:00:00.000Z,2042,5,Lifinity
2023-06-12T00:00:00.000Z,34,26,Serum
2023-06-12T00:00:00.000Z,2625746,10156,Jupiter Aggregator
2023-06-12T00:00:00.000Z,74,3,Saber
2023-06-12T00:00:00.000Z,102608,872,Orca
2023-06-12T00:00:00.000Z,1,1,Mercurial
2023-06-12T00:00:00.000Z,196,3,Step Finance
2023-06-12T00:00:00.000Z,635,9,Aldrin
2023-06-12T00:00:00.000Z,6728,4589,Stepn
2023-06-12T00:00:00.000Z,7,2,Invariant
2023-06-12T00:00:00.000Z,47158,1233,Raydium
2023-06-12T00:00:00.000Z,219,1,GooseFX
2023-06-12T00:00:00.000Z,419679,96,Openbook
2023-07-26T00:00:00.000Z,36066,1262,Raydium
2023-07-26T00:00:00.000Z,380684,104,Openbook
2023-07-26T00:00:00.000Z,2913371,13345,Jupiter Aggregator
2023-07-26T00:00:00.000Z,54,2,Aldrin
2023-07-26T00:00:00.000Z,58,33,Serum
2023-07-26T00:00:00.000Z,77282,1104,Orca
2023-07-26T00:00:00.000Z,10,3,Invariant
2023-07-26T00:00:00.000Z,5449,3701,Stepn
2023-07-26T00:00:00.000Z,1804,3,Lifinity
2023-07-26T00:00:00.000Z,72,3,Step Finance
2023-07-26T00:00:00.000Z,159,8,Saber
2023-07-26T00:00:00.000Z,5,5,Mercurial
2023-03-04,331,5,Lifinity
2023-03-04,106934,8481,Jupiter Aggregator
2023-03-04,11771,1020,Orca
2023-03-04,2120,24,Aldrin
2023-03-04,12,11,Mercurial
2023-03-04,83352,1,GooseFX
2023-03-04,14,3,Step Finance
2023-03-04,18918,1385,Raydium
2023-03-04,43,11,Saber
2023-03-04,58,32,Serum
2023-03-04,10511,7137,Stepn
2023-03-04,749917,168,Openbook
2022-12-29,17589,1399,Orca
2022-12-29,490,17,Saber
2022-12-29,5,1,Cykura
2022-12-29,132,1,Invariant
2022-12-29,491876,15365,Jupiter Aggregator
2022-12-29,80105,3,GooseFX
2022-12-29,16247,11128,Stepn
2022-12-29,1159723,132,Openbook
2022-12-29,84,3,Step Finance
2022-12-29,2640,47,Aldrin
2022-12-29,1087,5,Lifinity
2022-12-29,75,28,Mercurial
2022-12-29,1603,464,Serum
2022-12-29,36089,1437,Raydium
2023-08-16T00:00:00.000Z,287048,106,Openbook
2023-08-16T00:00:00.000Z,153,8,Saber
2023-08-16T00:00:00.000Z,612,3,Step Finance
2023-08-16T00:00:00.000Z,1,1,Mango Markets
2023-08-16T00:00:00.000Z,32392,1280,Raydium
2023-08-16T00:00:00.000Z,234816,2506,Orca
2023-08-16T00:00:00.000Z,6149,4213,Stepn
2023-08-16T00:00:00.000Z,65,2,Invariant
2023-08-16T00:00:00.000Z,212,1,Aldrin
2023-08-16T00:00:00.000Z,1816614,7100,Jupiter Aggregator
2023-08-16T00:00:00.000Z,2514,5,Lifinity
2023-08-16T00:00:00.000Z,3,3,Mercurial
2023-08-16T00:00:00.000Z,114,38,Serum
2023-08-13T00:00:00.000Z,55,25,Serum
2023-08-13T00:00:00.000Z,1,1,Mercurial
2023-08-13T00:00:00.000Z,1739,3,Lifinity
2023-08-13T00:00:00.000Z,314,3,Step Finance
2023-08-13T00:00:00.000Z,42000,1040,Orca
2023-08-13T00:00:00.000Z,71,1,Aldrin
2023-08-13T00:00:00.000Z,15217,1145,Raydium
2023-08-13T00:00:00.000Z,840183,5914,Jupiter Aggregator
2023-08-13T00:00:00.000Z,5425,3655,Stepn
2023-08-13T00:00:00.000Z,78,8,Saber
2023-08-13T00:00:00.000Z,242738,93,Openbook
2022-10-15,92,7,Step Finance
2022-10-15,43,29,Mercurial
2022-10-15,40586,1729,Raydium
2022-10-15,180,5,Lifinity
2022-10-15,110,31,Saber
2022-10-15,25,3,Invariant
2022-10-15,6799,917,Orca
2022-10-15,4,2,Mango Markets
2022-10-15,54003,7541,Jupiter Aggregator
2022-10-15,2210859,528,Serum
2022-10-15,4249,57,Aldrin
2022-10-15,85291,2,GooseFX
2022-10-15,31754,18111,Stepn
2022-10-15,3,2,Cykura
2023-05-19,138121,2439,Raydium
2023-05-19,2078970,11877,Jupiter Aggregator
2023-05-19,3,1,Mango Markets
2023-05-19,11,3,Mercurial
2023-05-19,13629,1231,Orca
2023-05-19,314,5,Lifinity
2023-05-19,106,4,Saber
2023-05-19,382,55,Serum
2023-05-19,1012,15,Aldrin
2023-05-19,83708,2,GooseFX
2023-05-19,771580,162,Openbook
2023-05-19,106,4,Step Finance
2023-05-19,6880,4713,Stepn
2023-01-11,3091,41,Aldrin
2023-01-11,35,22,Mercurial
2023-01-11,16980,2148,Orca
2023-01-11,2,1,Invariant
2023-01-11,19,2,Step Finance
2023-01-11,82971,1,GooseFX
2023-01-11,728,233,Serum
2023-01-11,264044,22839,Jupiter Aggregator
2023-01-11,126,24,Saber
2023-01-11,92783,8750,Raydium
2023-01-11,185,10,Lifinity
2023-01-11,11112,7804,Stepn
2023-01-11,649608,302,Openbook
2023-01-11,26,1,Cykura
2023-01-13,3208,36,Aldrin
2023-01-13,779386,279,Openbook
2023-01-13,11603,7697,Stepn
2023-01-13,75898,7263,Raydium
2023-01-13,1,1,Invariant
2023-01-13,47,2,Step Finance
2023-01-13,83846,1,GooseFX
2023-01-13,234,8,Lifinity
2023-01-13,201,54,Saber
2023-01-13,269206,19879,Jupiter Aggregator
2023-01-13,18081,1752,Orca
2023-01-13,588,178,Serum
2023-01-13,74,39,Mercurial
2022-10-05,10,3,Cykura
2022-10-05,8634,1267,Orca
2022-10-05,4652,77,Aldrin
2022-10-05,149,31,Saber
2022-10-05,56494,9023,Jupiter Aggregator
2022-10-05,141,25,Mercurial
2022-10-05,78244,4,GooseFX
2022-10-05,10337943,553,Serum
2022-10-05,47563,2202,Raydium
2022-10-05,104,6,Invariant
2022-10-05,94,7,Step Finance
2022-10-05,252,6,Lifinity
2022-10-05,31681,18784,Stepn
2022-10-05,2548746,422,Mango Markets
2022-10-05,2,2,Crema
2022-12-07,64,5,Lifinity
2022-12-07,333331,80,Openbook
2022-12-07,33,22,Mercurial
2022-12-07,85481,1,GooseFX
2022-12-07,12,2,Cykura
2022-12-07,86,3,Step Finance
2022-12-07,101051,6489,Jupiter Aggregator
2022-12-07,3457,60,Aldrin
2022-12-07,15025,10150,Stepn
2022-12-07,5481,769,Orca
2022-12-07,1324,193,Serum
2022-12-07,82,16,Saber
2022-12-07,12089,1078,Raydium
2023-04-04,84206,1,GooseFX
2023-04-04,1763,22,Aldrin
2023-04-04,1114397,8418,Jupiter Aggregator
2023-04-04,17001,865,Orca
2023-04-04,554,63,Serum
2023-04-04,5,1,Invariant
2023-04-04,1242018,179,Openbook
2023-04-04,719,4,Step Finance
2023-04-04,2,1,Mango Markets
2023-04-04,23651,1490,Raydium
2023-04-04,8682,5823,Stepn
2023-04-04,1512,6,Lifinity
2023-04-04,10,7,Mercurial
2023-04-04,220,7,Saber
2023-03-06,31,2,Step Finance
2023-03-06,29564,1643,Raydium
2023-03-06,11,3,Invariant
2023-03-06,10610,7232,Stepn
2023-03-06,378,6,Lifinity
2023-03-06,123354,8875,Jupiter Aggregator
2023-03-06,715199,156,Openbook
2023-03-06,11,9,Mercurial
2023-03-06,1,1,Cykura
2023-03-06,64,15,Saber
2023-03-06,214,48,Serum
2023-03-06,11653,978,Orca
2023-03-06,2121,23,Aldrin
2023-03-06,80864,1,GooseFX
2023-04-19,1164777,186,Openbook
2023-04-19,19,13,Mercurial
2023-04-19,3462,5,Lifinity
2023-04-19,84217,2,GooseFX
2023-04-19,21034,1289,Orca
2023-04-19,10376,6890,Stepn
2023-04-19,1,1,Crema
2023-04-19,610,11,Saber
2023-04-19,1764332,10300,Jupiter Aggregator
2023-04-19,11,1,Mango Markets
2023-04-19,416,5,Step Finance
2023-04-19,4,2,Invariant
2023-04-19,126,55,Serum
2023-04-19,96464,1690,Raydium
2023-04-19,1584,20,Aldrin
2023-02-10,68,3,Step Finance
2023-02-10,125,3,Lifinity
2023-02-10,55366,2317,Raydium
2023-02-10,14959,1351,Orca
2023-02-10,81070,1,GooseFX
2023-02-10,83,40,Mercurial
2023-02-10,10469,7193,Stepn
2023-02-10,83,18,Saber
2023-02-10,204938,10858,Jupiter Aggregator
2023-02-10,669,68,Serum
2023-02-10,1024670,224,Openbook
2023-02-10,2421,28,Aldrin
2023-01-03,75209,3,GooseFX
2023-01-03,30757,4135,Orca
2023-01-03,14,3,Invariant
2023-01-03,422,10,Lifinity
2023-01-03,376,5,Step Finance
2023-01-03,2,1,Cykura
2023-01-03,3210,56,Aldrin
2023-01-03,392,20,Saber
2023-01-03,11587,7855,Stepn
2023-01-03,45925,2541,Raydium
2023-01-03,752808,268,Openbook
2023-01-03,838219,28275,Jupiter Aggregator
2023-01-03,1632,571,Serum
2023-01-03,45,20,Mercurial
2022-11-21,1567,6,Lifinity
2022-11-21,6,3,Mango Markets
2022-11-21,14434,1043,Orca
2022-11-21,10819,411,Serum
2022-11-21,3,1,Invariant
2022-11-21,17795,11697,Stepn
2022-11-21,368158,8143,Jupiter Aggregator
2022-11-21,587607,64,Openbook
2022-11-21,129,4,Step Finance
2022-11-21,79398,3,GooseFX
2022-11-21,867,24,Saber
2022-11-21,4474,64,Aldrin
2022-11-21,51,24,Mercurial
2022-11-21,28167,1537,Raydium
2023-04-07,1931,27,Aldrin
2023-04-07,613,4,Step Finance
2023-04-07,1041344,7277,Jupiter Aggregator
2023-04-07,85001,2,GooseFX
2023-04-07,39323,1164,Raydium
2023-04-07,203,11,Saber
2023-04-07,17,9,Mercurial
2023-04-07,28,2,Mango Markets
2023-04-07,12280,753,Orca
2023-04-07,1432,61,Serum
2023-04-07,2,1,Cykura
2023-04-07,957,4,Lifinity
2023-04-07,8569,5595,Stepn
2023-04-07,443614,144,Openbook
2023-03-12,1133,5,Lifinity
2023-03-12,9740,1037,Orca
2023-03-12,57,9,Saber
2023-03-12,39,4,Step Finance
2023-03-12,20495,1236,Raydium
2023-03-12,83032,1,GooseFX
2023-03-12,273590,8829,Jupiter Aggregator
2023-03-12,13603,9374,Stepn
2023-03-12,124667,139,Openbook
2023-03-12,25,18,Mercurial
2023-03-12,810,26,Aldrin
2023-03-12,38,34,Serum
2023-05-11,1379026,1563,Orca
2023-05-11,15,8,Mercurial
2023-05-11,3,1,Mango Markets
2023-05-11,1526634,6733,Raydium
2023-05-11,3,2,Invariant
2023-05-11,369,10,Saber
2023-05-11,855,4,Step Finance
2023-05-11,216,1,GooseFX
2023-05-11,165,61,Serum
2023-05-11,879,5,Lifinity
2023-05-11,1829435,213,Openbook
2023-05-11,8466,5523,Stepn
2023-05-11,6354311,17806,Jupiter Aggregator
2023-05-11,1511,12,Aldrin
2022-12-31,85078,3,GooseFX
2022-12-31,180066,10189,Jupiter Aggregator
2022-12-31,1,1,Cykura
2022-12-31,6,1,Invariant
2022-12-31,1462,34,Aldrin
2022-12-31,24,19,Mercurial
2022-12-31,53,3,Step Finance
2022-12-31,12439,1383,Orca
2022-12-31,84,5,Lifinity
2022-12-31,794,328,Serum
2022-12-31,26937,1038,Raydium
2022-12-31,1,1,Mango Markets
2022-12-31,15374,10261,Stepn
2022-12-31,92,15,Saber
2022-12-31,484905,113,Openbook
2023-05-17,247565,3226,Raydium
2023-05-17,7017,4749,Stepn
2023-05-17,1536,12,Aldrin
2023-05-17,13,5,Mercurial
2023-05-17,1,1,Mango Markets
2023-05-17,25474,1380,Orca
2023-05-17,1381411,279,Openbook
2023-05-17,249,6,Saber
2023-05-17,87,4,Step Finance
2023-05-17,111,46,Serum
2023-05-17,2573593,13030,Jupiter Aggregator
2023-05-17,2,1,Invariant
2023-05-17,82567,1,GooseFX
2023-05-17,555,8,Lifinity
2022-11-20,84638,1,GooseFX
2022-11-20,794,26,Saber
2022-11-20,10367,1279,Raydium
2022-11-20,48,5,Mango Markets
2022-11-20,306309,7333,Jupiter Aggregator
2022-11-20,65,35,Mercurial
2022-11-20,3,1,Invariant
2022-11-20,4525,66,Aldrin
2022-11-20,10355,457,Serum
2022-11-20,83,5,Step Finance
2022-11-20,12586,934,Orca
2022-11-20,19485,12119,Stepn
2022-11-20,1220,5,Lifinity
2022-11-20,375061,41,Openbook
2023-04-27,7950,5443,Stepn
2023-04-27,109,58,Serum
2023-04-27,6459,4,Step Finance
2023-04-27,4,2,Invariant
2023-04-27,1470456,14764,Jupiter Aggregator
2023-04-27,25953,2494,Orca
2023-04-27,192,9,Saber
2023-04-27,14,7,Mercurial
2023-04-27,1029385,145,Openbook
2023-04-27,107111,1806,Raydium
2023-04-27,1829,14,Aldrin
2023-04-27,83532,1,GooseFX
2023-04-27,2368,4,Lifinity
2022-11-10,103538,3061,Raydium
2022-11-10,6,6,Invariant
2022-11-10,6,1,Cykura
2022-11-10,1427887,1409,Serum
2022-11-10,32926,2053,Orca
2022-11-10,5853,80,Saber
2022-11-10,541903,15881,Jupiter Aggregator
2022-11-10,76486,5,GooseFX
2022-11-10,26872,17649,Stepn
2022-11-10,11602,10,Lifinity
2022-11-10,198,17,Mango Markets
2022-11-10,9043,118,Aldrin
2022-11-10,874,10,Step Finance
2022-11-10,105,56,Mercurial
2023-07-20T00:00:00.000Z,367385,114,Openbook
2023-07-20T00:00:00.000Z,40511,1380,Raydium
2023-07-20T00:00:00.000Z,2,1,Cykura
2023-07-20T00:00:00.000Z,89,5,Saber
2023-07-20T00:00:00.000Z,90,5,Aldrin
2023-07-20T00:00:00.000Z,147,3,Step Finance
2023-07-20T00:00:00.000Z,2062774,7374,Jupiter Aggregator
2023-07-20T00:00:00.000Z,220,62,Serum
2023-07-20T00:00:00.000Z,1591,4,Lifinity
2023-07-20T00:00:00.000Z,16,3,Invariant
2023-07-20T00:00:00.000Z,5613,3783,Stepn
2023-07-20T00:00:00.000Z,67050,1173,Orca
2022-11-09,17,7,Invariant
2022-11-09,4919,14,Lifinity
2022-11-09,45958,2910,Orca
2022-11-09,208,115,Mercurial
2022-11-09,81,11,Mango Markets
2022-11-09,83970,5129,Raydium
2022-11-09,6,3,Cykura
2022-11-09,897,5,Step Finance
2022-11-09,55734,8,GooseFX
2022-11-09,376454,20411,Jupiter Aggregator
2022-11-09,3871,109,Saber
2022-11-09,1808684,1746,Serum
2022-11-09,32854,21014,Stepn
2022-11-09,7197,168,Aldrin
2023-05-18,325,4,Step Finance
2023-05-18,2674078,12341,Jupiter Aggregator
2023-05-18,261,5,Saber
2023-05-18,962,5,Lifinity
2023-05-18,7536,5032,Stepn
2023-05-18,2253,20,Aldrin
2023-05-18,2,1,Invariant
2023-05-18,82920,4,GooseFX
2023-05-18,257206,3018,Raydium
2023-05-18,1947938,217,Openbook
2023-05-18,19667,1317,Orca
2023-05-18,137,39,Serum
2023-05-18,10,3,Mercurial
2023-07-03T00:00:00.000Z,320182,87,Openbook
2023-07-03T00:00:00.000Z,6205,4147,Stepn
2023-07-03T00:00:00.000Z,360,4,Lifinity
2023-07-03T00:00:00.000Z,44427,892,Orca
2023-07-03T00:00:00.000Z,81,4,Step Finance
2023-07-03T00:00:00.000Z,46,27,Serum
2023-07-03T00:00:00.000Z,401,11,Aldrin
2023-07-03T00:00:00.000Z,63901,1330,Raydium
2023-07-03T00:00:00.000Z,2,1,Mercurial
2023-07-03T00:00:00.000Z,2836465,6691,Jupiter Aggregator
2023-07-03T00:00:00.000Z,4,2,Invariant
2023-07-03T00:00:00.000Z,237,1,GooseFX
2023-07-03T00:00:00.000Z,111,7,Saber
2023-07-03T00:00:00.000Z,3,1,Mango Markets
2023-07-03T00:00:00.000Z,5,1,Cykura
2023-06-23T00:00:00.000Z,56529,767,Orca
2023-06-23T00:00:00.000Z,2,1,Invariant
2023-06-23T00:00:00.000Z,6008,4030,Stepn
2023-06-23T00:00:00.000Z,1,1,Mango Markets
2023-06-23T00:00:00.000Z,35,3,Step Finance
2023-06-23T00:00:00.000Z,3003128,6273,Jupiter Aggregator
2023-06-23T00:00:00.000Z,3,3,Mercurial
2023-06-23T00:00:00.000Z,68447,1251,Raydium
2023-06-23T00:00:00.000Z,870,4,Aldrin
2023-06-23T00:00:00.000Z,24,12,Serum
2023-06-23T00:00:00.000Z,1683,4,Lifinity
2023-06-23T00:00:00.000Z,235,1,GooseFX
2023-06-23T00:00:00.000Z,2864,8,Saber
2023-06-23T00:00:00.000Z,498190,103,Openbook
2022-10-12,82613,2,GooseFX
2022-10-12,79415,11139,Jupiter Aggregator
2022-10-12,8066,1009,Orca
2022-10-12,64,38,Mercurial
2022-10-12,60373,27770,Stepn
2022-10-12,39,6,Invariant
2022-10-12,211,4,Step Finance
2022-10-12,105,35,Saber
2022-10-12,2,2,Cykura
2022-10-12,147333,66,Mango Markets
2022-10-12,64657,2325,Raydium
2022-10-12,4607,83,Aldrin
2022-10-12,6738807,594,Serum
2022-10-12,313,9,Lifinity
2023-03-13,13386,1252,Orca
2023-03-13,29,3,Step Finance
2023-03-13,19468,1506,Raydium
2023-03-13,1,1,Mango Markets
2023-03-13,4173,5,Lifinity
2023-03-13,597550,176,Openbook
2023-03-13,322610,10473,Jupiter Aggregator
2023-03-13,5,1,Invariant
2023-03-13,81978,1,GooseFX
2023-03-13,1346,27,Aldrin
2023-03-13,31,14,Mercurial
2023-03-13,72,41,Serum
2023-03-13,39,11,Saber
2023-03-13,11061,7595,Stepn
2022-10-27,84704,7,GooseFX
2022-10-27,55,37,Mercurial
2022-10-27,5826604,642,Serum
2022-10-27,13910,946,Orca
2022-10-27,105054,7368,Jupiter Aggregator
2022-10-27,49828,1694,Raydium
2022-10-27,141,39,Saber
2022-10-27,3924,6,Lifinity
2022-10-27,4997,67,Aldrin
2022-10-27,19160,12445,Stepn
2022-10-27,20,1,Mango Markets
2022-10-27,157,5,Invariant
2022-10-27,36,5,Step Finance
2023-09-08T00:00:00.000Z,4618,3165,Stepn
2023-09-08T00:00:00.000Z,1941,1,Invariant
2023-09-08T00:00:00.000Z,156554,1329,Orca
2023-09-08T00:00:00.000Z,24609,1002,Raydium
2023-09-08T00:00:00.000Z,137,12,Saber
2023-09-08T00:00:00.000Z,126,1,Aldrin
2023-09-08T00:00:00.000Z,1789,3,Lifinity
2023-09-08T00:00:00.000Z,438,4,Step Finance
2023-09-08T00:00:00.000Z,294405,62,Openbook
2023-09-08T00:00:00.000Z,336630,4438,Jupiter Aggregator
2023-09-08T00:00:00.000Z,32,14,Serum
2023-05-23,1959115,160,Openbook
2023-05-23,1148923,20589,Jupiter Aggregator
2023-05-23,63877,1959,Raydium
2023-05-23,446,6,Lifinity
2023-05-23,2,1,Mango Markets
2023-05-23,802,16,Aldrin
2023-05-23,3,1,Invariant
2023-05-23,2,2,Mercurial
2023-05-23,194,5,Step Finance
2023-05-23,98,10,Saber
2023-05-23,82258,1,GooseFX
2023-05-23,8394,5769,Stepn
2023-05-23,1,1,Cykura
2023-05-23,91,36,Serum
2023-05-23,16302,1324,Orca
2023-06-18T00:00:00.000Z,9,1,Invariant
2023-06-18T00:00:00.000Z,344,7,Lifinity
2023-06-18T00:00:00.000Z,1,1,Mango Markets
2023-06-18T00:00:00.000Z,105,37,Serum
2023-06-18T00:00:00.000Z,26,3,Step Finance
2023-06-18T00:00:00.000Z,52635,1092,Raydium
2023-06-18T00:00:00.000Z,1,1,Mercurial
2023-06-18T00:00:00.000Z,8470,5811,Stepn
2023-06-18T00:00:00.000Z,333,6,Aldrin
2023-06-18T00:00:00.000Z,231,1,GooseFX
2023-06-18T00:00:00.000Z,409854,56,Openbook
2023-06-18T00:00:00.000Z,1313069,5786,Jupiter Aggregator
2023-06-18T00:00:00.000Z,162,3,Saber
2023-06-18T00:00:00.000Z,74881,704,Orca
2023-08-30T00:00:00.000Z,24362,984,Raydium
2023-08-30T00:00:00.000Z,31285,1003,Orca
2023-08-30T00:00:00.000Z,173,4,Invariant
2023-08-30T00:00:00.000Z,33,8,Saber
2023-08-30T00:00:00.000Z,865934,5313,Jupiter Aggregator
2023-08-30T00:00:00.000Z,1,1,Mercurial
2023-08-30T00:00:00.000Z,21,3,Step Finance
2023-08-30T00:00:00.000Z,1819,5,Lifinity
2023-08-30T00:00:00.000Z,47,1,Aldrin
2023-08-30T00:00:00.000Z,12,2,Mango Markets
2023-08-30T00:00:00.000Z,326184,76,Openbook
2023-08-30T00:00:00.000Z,78,15,Serum
2023-08-30T00:00:00.000Z,5149,3549,Stepn
2022-10-07,257,10,Lifinity
2022-10-07,2936404,410,Mango Markets
2022-10-07,128,29,Saber
2022-10-07,5,3,Cykura
2022-10-07,64900,9269,Jupiter Aggregator
2022-10-07,84294,5,GooseFX
2022-10-07,120,40,Mercurial
2022-10-07,32516,19455,Stepn
2022-10-07,8699,1201,Orca
2022-10-07,4768,70,Aldrin
2022-10-07,4,4,Crema
2022-10-07,61,6,Invariant
2022-10-07,82,5,Step Finance
2022-10-07,62214,2291,Raydium
2022-10-07,8029638,536,Serum
2023-06-06T00:00:00.000Z,838347,109,Openbook
2023-06-06T00:00:00.000Z,230,1,GooseFX
2023-06-06T00:00:00.000Z,736,16,Aldrin
2023-06-06T00:00:00.000Z,109,46,Serum
2023-06-06T00:00:00.000Z,2338594,7371,Jupiter Aggregator
2023-06-06T00:00:00.000Z,374,3,Step Finance
2023-06-06T00:00:00.000Z,8,4,Mercurial
2023-06-06T00:00:00.000Z,98,8,Saber
2023-06-06T00:00:00.000Z,6978,4833,Stepn
2023-06-06T00:00:00.000Z,57945,1020,Orca
2023-06-06T00:00:00.000Z,17,2,Invariant
2023-06-06T00:00:00.000Z,1245,4,Lifinity
2023-06-06T00:00:00.000Z,95302,1635,Raydium
2023-03-15,648837,143,Openbook
2023-03-15,950,4,Step Finance
2023-03-15,72170,1,GooseFX
2023-03-15,5253171,8297,Jupiter Aggregator
2023-03-15,19,9,Mercurial
2023-03-15,34846,1357,Raydium
2023-03-15,4,1,Invariant
2023-03-15,9720,6566,Stepn
2023-03-15,4935,5,Lifinity
2023-03-15,20583,1060,Orca
2023-03-15,81,28,Serum
2023-03-15,328,11,Saber
2023-03-15,1639,26,Aldrin
2023-03-30,16,4,Invariant
2023-03-30,128,6,Saber
2023-03-30,4,2,Mango Markets
2023-03-30,84516,1,GooseFX
2023-03-30,674,53,Serum
2023-03-30,399,3,Step Finance
2023-03-30,15616,915,Orca
2023-03-30,2556569,163,Openbook
2023-03-30,2382,5,Lifinity
2023-03-30,1613588,8111,Jupiter Aggregator
2023-03-30,26808,1180,Raydium
2023-03-30,1760,24,Aldrin
2023-03-30,35,14,Mercurial
2023-03-30,8884,6048,Stepn
2023-01-08,2797,45,Aldrin
2023-01-08,233514,31756,Jupiter Aggregator
2023-01-08,115396,14468,Raydium
2023-01-08,45,3,Step Finance
2023-01-08,634251,364,Openbook
2023-01-08,565,259,Serum
2023-01-08,33,25,Mercurial
2023-01-08,82844,1,GooseFX
2023-01-08,224,4,Lifinity
2023-01-08,22621,2697,Orca
2023-01-08,10272,6837,Stepn
2023-01-08,134,19,Saber
2023-01-19,479,137,Serum
2023-01-19,32,15,Mercurial
2023-01-19,2,2,Invariant
2023-01-19,16265,1496,Orca
2023-01-19,10009,6834,Stepn
2023-01-19,83185,3,GooseFX
2023-01-19,67,3,Step Finance
2023-01-19,3309,49,Aldrin
2023-01-19,87512,7207,Raydium
2023-01-19,889155,387,Openbook
2023-01-19,86,12,Saber
2023-01-19,106,7,Lifinity
2023-01-19,5,2,Cykura
2023-01-19,230786,18362,Jupiter Aggregator
2023-05-08,132,4,Step Finance
2023-05-08,731,5,Lifinity
2023-05-08,306651,9548,Raydium
2023-05-08,2004,21,Aldrin
2023-05-08,416062,5107,Orca
2023-05-08,16,7,Mercurial
2023-05-08,250,42,Serum
2023-05-08,8,2,Invariant
2023-05-08,1506620,346,Openbook
2023-05-08,338,10,Saber
2023-05-08,5982346,22760,Jupiter Aggregator
2023-05-08,9646,6297,Stepn
2023-05-08,77579,1,GooseFX
2022-12-05,227043,7034,Jupiter Aggregator
2022-12-05,82154,1,GooseFX
2022-12-05,154,17,Saber
2022-12-05,13033,8860,Stepn
2022-12-05,2969,61,Aldrin
2022-12-05,343238,78,Openbook
2022-12-05,2814,247,Serum
2022-12-05,51,26,Mercurial
2022-12-05,8,3,Invariant
2022-12-05,17012,1173,Raydium
2022-12-05,116,8,Lifinity
2022-12-05,119,3,Step Finance
2022-12-05,6997,813,Orca
2023-03-26,11776,797,Orca
2023-03-26,2513023,140,Openbook
2023-03-26,175,6,Saber
2023-03-26,132,66,Serum
2023-03-26,85325,1,GooseFX
2023-03-26,9635,6355,Stepn
2023-03-26,1310713,7981,Jupiter Aggregator
2023-03-26,64,5,Step Finance
2023-03-26,2077,5,Lifinity
2023-03-26,9,9,Mercurial
2023-03-26,2107,31,Aldrin
2023-03-26,28579,1253,Raydium
2023-06-01T00:00:00.000Z,54589,1024,Orca
2023-06-01T00:00:00.000Z,178,9,Saber
2023-06-01T00:00:00.000Z,844,14,Aldrin
2023-06-01T00:00:00.000Z,6707,4485,Stepn
2023-06-01T00:00:00.000Z,2259,4,Step Finance
2023-06-01T00:00:00.000Z,94,49,Serum
2023-06-01T00:00:00.000Z,1311901,7476,Jupiter Aggregator
2023-06-01T00:00:00.000Z,4,4,Mercurial
2023-06-01T00:00:00.000Z,10,2,Invariant
2023-06-01T00:00:00.000Z,27098,1,GooseFX
