FIRST_TX_DATE,NEW_WALLETS,PROGRAM_ID,DEX
2022-12-28,102,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2023-02-28,25,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-10-10,53,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-12-23,2,EewxydAPCCVuNEyrVN68PuSYdQ7wKn27V9Gjeoi8dy3S,Lifinity
2023-03-21,3,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2023-02-10,4,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-11-22,266,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2022-11-12,149,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2022-11-14,13,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-10-29,222,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2023-02-09,4,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-12-15,1,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2022-11-18,440,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2023-03-16,1,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2023-02-08,3,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2023-02-04,1,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2023-03-26,3,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2023-02-02,4,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2023-03-09,644,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2022-12-01,391,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2022-12-01,127,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2022-10-29,50,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-12-09,437,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2023-02-06,159,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2022-11-19,19,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2022-11-24,61,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-12-16,94,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-12-04,2,EewxydAPCCVuNEyrVN68PuSYdQ7wKn27V9Gjeoi8dy3S,Lifinity
2023-03-17,161,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2022-09-25,4,J2NhFnBxcwbxovE7avBQCXWPgfVtxi5sJfz68AH6R2Mg,Serum
2023-01-14,1073,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-11-21,2,MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky,Mercurial
2022-09-17,4,J2NhFnBxcwbxovE7avBQCXWPgfVtxi5sJfz68AH6R2Mg,Serum
2022-10-12,1698,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2023-02-28,127,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2023-02-23,512,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2023-01-03,1,mv3ekLzLbnVPNxjSKvqBpU3ZeZXPQdEC3bp5MDEBG68,Mango Markets
2022-10-14,8,mv3ekLzLbnVPNxjSKvqBpU3ZeZXPQdEC3bp5MDEBG68,Mango Markets
2022-11-12,142,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-12-26,103,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2023-01-13,197,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2023-03-02,1,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2022-12-17,1,HyaB3W9q6XdA5xwpU4XnSZV94htfmbmqJXZcEbRaJutt,Invariant
2023-03-06,74,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2022-09-17,632,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2022-11-09,701,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2022-12-24,1,MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky,Mercurial
2023-01-24,211,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2023-03-26,19,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2023-02-21,772,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2022-12-20,94,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2022-10-20,4,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2023-03-15,135,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2023-02-18,67,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2023-01-31,220,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2022-11-04,2,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2023-02-03,83,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2023-03-13,12,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2022-10-26,22,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2023-02-27,38,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2022-10-19,1,HyaB3W9q6XdA5xwpU4XnSZV94htfmbmqJXZcEbRaJutt,Invariant
2023-02-02,28,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-10-05,717,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2023-02-09,1,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2023-03-20,4,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-11-08,159,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2022-10-27,8,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-09-27,1389,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2022-12-04,130,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2022-09-14,831,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2023-03-08,629,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2022-11-25,29,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2023-02-27,29,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2023-02-15,249,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2023-01-26,63,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2023-01-20,1370,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2023-01-12,147,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2023-03-09,117,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-11-24,1,HyaB3W9q6XdA5xwpU4XnSZV94htfmbmqJXZcEbRaJutt,Invariant
2022-10-03,265,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2023-03-18,525,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2022-12-31,14,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2023-03-18,91,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-11-16,83,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-11-02,1,EewxydAPCCVuNEyrVN68PuSYdQ7wKn27V9Gjeoi8dy3S,Lifinity
2022-10-11,14405,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2022-09-22,63,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2022-11-27,213,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2022-09-25,8,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2022-10-13,6,J2NhFnBxcwbxovE7avBQCXWPgfVtxi5sJfz68AH6R2Mg,Serum
2022-10-31,1,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2022-09-22,33,mv3ekLzLbnVPNxjSKvqBpU3ZeZXPQdEC3bp5MDEBG68,Mango Markets
2023-03-06,92,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-10-19,7,mv3ekLzLbnVPNxjSKvqBpU3ZeZXPQdEC3bp5MDEBG68,Mango Markets
2023-02-05,2,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2022-10-07,12,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2023-01-04,6,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2023-02-26,2,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2023-01-07,1,cysPXAjehMpVKUapzbMCCnpFxUFFryEWEaLgnb9NrR8,Cykura
2022-09-20,6,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2023-01-06,150,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2023-03-15,13,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2023-03-19,17,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2023-02-13,696,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2023-02-05,146,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2022-09-23,7,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2022-12-29,1251,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2022-11-09,4,MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky,Mercurial
2022-12-26,703,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2022-10-25,8,J2NhFnBxcwbxovE7avBQCXWPgfVtxi5sJfz68AH6R2Mg,Serum
2023-02-15,1,MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky,Mercurial
2023-02-02,672,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2022-11-03,2,HyaB3W9q6XdA5xwpU4XnSZV94htfmbmqJXZcEbRaJutt,Invariant
2022-12-10,50,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-09-18,63,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2023-03-02,915,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2022-10-13,2,MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky,Mercurial
2022-11-28,4,MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky,Mercurial
2022-12-23,2,MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky,Mercurial
2023-02-02,223,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2023-02-15,2,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-10-10,4,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-12-31,4,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2023-02-01,4,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-10-29,1,5fNfvyp5czQVX77yoACa3JJVEhdRaWjPuazuWgjhTqEH,Mango Markets
2022-12-10,1,EewxydAPCCVuNEyrVN68PuSYdQ7wKn27V9Gjeoi8dy3S,Lifinity
2022-12-01,33,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2023-02-16,197,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-12-28,276,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-12-21,61,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-11-15,489,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2022-12-15,234,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2023-03-20,186,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2023-03-28,105,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2023-02-15,1,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2022-10-18,1,MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky,Mercurial
2023-03-03,2,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2023-02-26,23,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-09-22,2,EewxydAPCCVuNEyrVN68PuSYdQ7wKn27V9Gjeoi8dy3S,Lifinity
2022-09-19,4,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2022-09-14,40,mv3ekLzLbnVPNxjSKvqBpU3ZeZXPQdEC3bp5MDEBG68,Mango Markets
2023-01-17,1,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2022-12-01,9,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-11-12,86,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-12-26,33,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2022-12-15,326,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2023-01-25,131,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2023-03-08,161,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-10-24,711,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2022-10-01,1,EewxydAPCCVuNEyrVN68PuSYdQ7wKn27V9Gjeoi8dy3S,Lifinity
2023-02-07,790,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2023-02-05,72,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2022-11-16,113,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2023-01-11,151,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2023-03-27,152,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2023-01-03,35,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2022-10-29,1,7WduLbRfYhTJktjLw5FDEyrqoEv61aTTCuGAetgLjzN5,GooseFX
2022-09-18,22,DjVE6JNiYqPL2QXyCUUh8rNjHrbz9hXHNYt99MQ59qw1,Orca
2023-03-09,124,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-10-18,42,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2023-01-23,8,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2023-01-20,236,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2022-10-12,6,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2022-09-15,194,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-12-29,288,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-10-02,16,DjVE6JNiYqPL2QXyCUUh8rNjHrbz9hXHNYt99MQ59qw1,Orca
2022-09-15,2,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2023-01-01,2,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-09-30,49,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2022-09-21,2,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2023-02-11,5,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2023-01-21,4,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2023-02-10,126,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-09-17,4,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2022-11-18,11,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2023-03-28,2,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2023-02-24,157,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2023-03-29,399,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2022-09-19,6,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2023-01-05,3,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-11-09,26,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2022-10-20,3,MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky,Mercurial
2023-01-02,3620,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2022-10-01,6,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2022-11-24,7,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2023-01-21,715,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-12-24,40,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2023-01-19,72,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2023-03-17,14,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2022-12-03,3,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2022-10-25,248,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2022-11-14,183,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2023-01-29,225,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2022-09-27,7,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2023-03-04,104,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-10-17,562,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2023-03-01,82,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2022-11-15,325,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2022-10-26,208,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2023-03-10,2,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2023-01-05,24,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2022-10-06,1,6MLxLqiXaaSUpkgMnWDTuejNZEz3kE7k2woyHGVFw319,Crema
2023-01-09,500,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-11-28,57,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-11-09,1,cysPXAjehMpVKUapzbMCCnpFxUFFryEWEaLgnb9NrR8,Cykura
2023-02-11,1,cysPXAjehMpVKUapzbMCCnpFxUFFryEWEaLgnb9NrR8,Cykura
2022-10-23,5,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2023-01-31,172,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-09-15,80,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2023-01-17,11,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2022-10-07,480,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2022-12-07,421,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2022-12-21,34,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2023-03-09,83,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2023-03-06,1,mv3ekLzLbnVPNxjSKvqBpU3ZeZXPQdEC3bp5MDEBG68,Mango Markets
2023-01-31,358,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2023-02-02,83,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2023-03-09,18,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2022-12-05,6,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2023-01-02,22,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2022-12-23,23,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2022-10-02,2,J2NhFnBxcwbxovE7avBQCXWPgfVtxi5sJfz68AH6R2Mg,Serum
2022-11-27,29,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2022-09-16,10,CURVGoZn8zycx6FXwwevgBTB2gVvdbGTEpvMJDbgs2t4,Aldrin
2023-03-14,10,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2023-01-12,81,22Y43yTVxuUkoRKdm9thyRhQ3SdgQS7c7kB6UNCiaczD,Serum
2023-03-04,1,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2023-02-21,250,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2023-02-04,175,Dooar9JkhdZ7J3LHN3A7YCuoGRUggXhQaG4kijfLGU2j,Stepn
2022-12-02,459,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2023-02-17,262,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,Orca
2022-10-04,972,JUP2jxvXaqu7NQY1GmNF4m1vodw12LVXYxbFL2uJvfo,Jupiter Aggregator
2023-02-09,64,srmqPvymJeFKQ4zGQed1GFppgkRHL9kaELCbyksJtPX,Openbook
2023-01-16,8,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2022-10-13,52,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2022-09-18,54,9W959DqEETiGZocYWCQPaJ6sBmUzgfxXfqGeTEdp3aQP,Orca
2022-12-25,5,AMM55ShdkoGRB5jVYPjWziwk8m5MpwyDgsMWHaMSQWH6,Aldrin
2023-02-16,340,JUP3c2Uh3WA4Ng34tw6kPd2G4C5BB21Xo36Je1s32Ph,Jupiter Aggregator
2022-09-30,2,SSwpkEEcbUqx4vtoEByFjSkhKdCT862DNVb52nZg1UZ,Saber
2022-11-10,157,9xQeWvG816bUx9EPjHmaT23yvVM2ZWbrrpZb9PusVFin,Serum
2023-01-06,2404,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,Raydium
2023-02-24,540,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2022-11-08,265,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
2022-10-05,817,JUP4Fb2cqiRUcaTHdrPC8h2gNsA2ETXiPDD33WcGuJB,Jupiter Aggregator
2023-03-23,135,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,Raydium
